,movieID,title,genres,imdb_link,tmdb_link,users_avg_ratings_to_movie
1524,2056,In Search of the Castaways (1962),Adventure|Children,https://www.imdb.com/title/tt0056095/,https://www.themoviedb.org/movie/34774/,3.0
1525,2057,"Incredible Journey, The (1963)",Adventure|Children,https://www.imdb.com/title/tt0057180/,https://www.themoviedb.org/movie/37969/,3.375
1526,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0120768/,https://www.themoviedb.org/movie/9631/,3.35
1527,2059,"Parent Trap, The (1998)",Children|Comedy|Romance,https://www.imdb.com/title/tt0120783/,https://www.themoviedb.org/movie/9820/,3.0
1528,2060,BASEketball (1998),Comedy,https://www.imdb.com/title/tt0131857/,https://www.themoviedb.org/movie/14013/,3.0714285714285716
1529,2064,Roger & Me (1989),Documentary,https://www.imdb.com/title/tt0098213/,https://www.themoviedb.org/movie/1779/,3.838709677419355
1530,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,https://www.imdb.com/title/tt0089853/,https://www.themoviedb.org/movie/10849/,3.730769230769231
1531,2066,Out of the Past (1947),Film-Noir,https://www.imdb.com/title/tt0039689/,https://www.themoviedb.org/movie/678/,4.125
1532,2067,Doctor Zhivago (1965),Drama|Romance|War,https://www.imdb.com/title/tt0059113/,https://www.themoviedb.org/movie/907/,4.142857142857143
1533,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,https://www.imdb.com/title/tt0083922/,https://www.themoviedb.org/movie/5961/,2.75
1534,2069,"Trip to Bountiful, The (1985)",Drama,https://www.imdb.com/title/tt0090203/,https://www.themoviedb.org/movie/47908/,4.25
1535,2070,Tender Mercies (1983),Drama|Romance|Western,https://www.imdb.com/title/tt0086423/,https://www.themoviedb.org/movie/42121/,3.4
1536,2071,And the Band Played On (1993),Drama,https://www.imdb.com/title/tt0106273/,https://www.themoviedb.org/movie/2887/,3.25
1537,2072,"'burbs, The (1989)",Comedy,https://www.imdb.com/title/tt0096734/,https://www.themoviedb.org/movie/11974/,3.176470588235294
1538,2073,Fandango (1985),Comedy,https://www.imdb.com/title/tt0089126/,https://www.themoviedb.org/movie/20348/,3.6
1539,2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,https://www.imdb.com/title/tt0071910/,https://www.themoviedb.org/movie/26648/,3.6666666666666665
1540,2075,Mephisto (1981),Drama|War,https://www.imdb.com/title/tt0082736/,https://www.themoviedb.org/movie/11911/,5.0
1541,2076,Blue Velvet (1986),Drama|Mystery|Thriller,https://www.imdb.com/title/tt0090756/,https://www.themoviedb.org/movie/793/,3.9456521739130435
1542,2077,"Journey of Natty Gann, The (1985)",Adventure|Children,https://www.imdb.com/title/tt0089385/,https://www.themoviedb.org/movie/35144/,3.4
1543,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,https://www.imdb.com/title/tt0061852/,https://www.themoviedb.org/movie/9325/,3.830188679245283
1544,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,https://www.imdb.com/title/tt0048280/,https://www.themoviedb.org/movie/10340/,3.4
1545,2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,https://www.imdb.com/title/tt0097757/,https://www.themoviedb.org/movie/10144/,3.425373134328358
1546,2082,"Mighty Ducks, The (1992)",Children|Comedy,https://www.imdb.com/title/tt0104868/,https://www.themoviedb.org/movie/10414/,2.6538461538461537
1547,2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,https://www.imdb.com/title/tt0104940/,https://www.themoviedb.org/movie/10437/,3.736842105263158
1548,2084,Newsies (1992),Children|Musical,https://www.imdb.com/title/tt0104990/,https://www.themoviedb.org/movie/15300/,2.7
1549,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,https://www.imdb.com/title/tt0055254/,https://www.themoviedb.org/movie/12230/,3.4318181818181817
1550,2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,https://www.imdb.com/title/tt0046183/,https://www.themoviedb.org/movie/10693/,3.573170731707317
1551,2088,Popeye (1980),Adventure|Comedy|Musical,https://www.imdb.com/title/tt0081353/,https://www.themoviedb.org/movie/11335/,2.5
1552,2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,https://www.imdb.com/title/tt0100477/,https://www.themoviedb.org/movie/11135/,3.5
1553,2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,https://www.imdb.com/title/tt0076618/,https://www.themoviedb.org/movie/11319/,3.1923076923076925
1554,2091,Return from Witch Mountain (1978),Children|Sci-Fi,https://www.imdb.com/title/tt0078158/,https://www.themoviedb.org/movie/14822/,2.25
1555,2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,https://www.imdb.com/title/tt0107952/,https://www.themoviedb.org/movie/15969/,2.4166666666666665
1556,2093,Return to Oz (1985),Adventure|Children|Fantasy,https://www.imdb.com/title/tt0089908/,https://www.themoviedb.org/movie/13155/,3.0
1557,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0102803/,https://www.themoviedb.org/movie/10249/,3.2564102564102564
1558,2095,"Shaggy D.A., The (1976)",Children|Comedy,https://www.imdb.com/title/tt0075200/,https://www.themoviedb.org/movie/15943/,2.8333333333333335
1559,2096,Sleeping Beauty (1959),Animation|Children|Musical,https://www.imdb.com/title/tt0053285/,https://www.themoviedb.org/movie/10882/,3.409090909090909
1560,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,https://www.imdb.com/title/tt0086336/,https://www.themoviedb.org/movie/24808/,2.9
1561,2098,Son of Flubber (1963),Children|Comedy,https://www.imdb.com/title/tt0057518/,https://www.themoviedb.org/movie/19762/,2.5
1562,2099,Song of the South (1946),Adventure|Animation|Children|Musical,https://www.imdb.com/title/tt0038969/,https://www.themoviedb.org/movie/13850/,3.4166666666666665
1563,2100,Splash (1984),Comedy|Fantasy|Romance,https://www.imdb.com/title/tt0088161/,https://www.themoviedb.org/movie/2619/,3.1176470588235294
1564,2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,https://www.imdb.com/title/tt0019422/,https://www.themoviedb.org/movie/53565/,2.3333333333333335
1565,2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,https://www.imdb.com/title/tt0111359/,https://www.themoviedb.org/movie/41841/,2.5
1566,2104,Tex (1982),Drama,https://www.imdb.com/title/tt0084783/,https://www.themoviedb.org/movie/27332/,4.0
1567,2105,Tron (1982),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0084827/,https://www.themoviedb.org/movie/97/,3.34
1568,2106,Swing Kids (1993),Drama|War,https://www.imdb.com/title/tt0108265/,https://www.themoviedb.org/movie/10419/,3.7
1569,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,https://www.imdb.com/title/tt0120694/,https://www.themoviedb.org/movie/11675/,3.0
1570,2108,L.A. Story (1991),Comedy|Romance,https://www.imdb.com/title/tt0102250/,https://www.themoviedb.org/movie/2107/,3.4791666666666665
1571,2109,"Jerk, The (1979)",Comedy,https://www.imdb.com/title/tt0079367/,https://www.themoviedb.org/movie/6471/,3.3703703703703702
1572,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,https://www.imdb.com/title/tt0083798/,https://www.themoviedb.org/movie/9442/,3.3055555555555554
1573,2111,"Man with Two Brains, The (1983)",Comedy,https://www.imdb.com/title/tt0085894/,https://www.themoviedb.org/movie/11591/,3.25
1574,2112,Grand Canyon (1991),Crime|Drama,https://www.imdb.com/title/tt0101969/,https://www.themoviedb.org/movie/13697/,3.1875
1575,2114,"Outsiders, The (1983)",Drama,https://www.imdb.com/title/tt0086066/,https://www.themoviedb.org/movie/227/,3.71875
1576,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,https://www.imdb.com/title/tt0087469/,https://www.themoviedb.org/movie/87/,3.638888888888889
1577,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,https://www.imdb.com/title/tt0077869/,https://www.themoviedb.org/movie/123/,3.1333333333333333
1578,2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,https://www.imdb.com/title/tt0087803/,https://www.themoviedb.org/movie/9314/,3.7142857142857144
1579,2118,"Dead Zone, The (1983)",Thriller,https://www.imdb.com/title/tt0085407/,https://www.themoviedb.org/movie/11336/,3.7333333333333334
1580,2119,Maximum Overdrive (1986),Horror,https://www.imdb.com/title/tt0091499/,https://www.themoviedb.org/movie/9980/,1.3333333333333333
1581,2120,Needful Things (1993),Drama|Horror,https://www.imdb.com/title/tt0107665/,https://www.themoviedb.org/movie/10657/,2.0
1582,2121,Cujo (1983),Horror|Thriller,https://www.imdb.com/title/tt0085382/,https://www.themoviedb.org/movie/10489/,2.2142857142857144
1583,2122,Children of the Corn (1984),Horror|Thriller,https://www.imdb.com/title/tt0087050/,https://www.themoviedb.org/movie/10823/,2.4545454545454546
1584,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,https://www.imdb.com/title/tt0096787/,https://www.themoviedb.org/movie/11497/,2.7
1585,2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,https://www.imdb.com/title/tt0101272/,https://www.themoviedb.org/movie/2907/,3.289473684210526
1586,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,https://www.imdb.com/title/tt0120631/,https://www.themoviedb.org/movie/9454/,3.619047619047619
1587,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,https://www.imdb.com/title/tt0120832/,https://www.themoviedb.org/movie/8688/,2.7666666666666666
1588,2130,Atlantic City (1980),Crime|Drama|Romance,https://www.imdb.com/title/tt0080388/,https://www.themoviedb.org/movie/23954/,3.6875
1589,2131,Autumn Sonata (Höstsonaten) (1978),Drama,https://www.imdb.com/title/tt0077711/,https://www.themoviedb.org/movie/12761/,4.625
1590,2132,Who's Afraid of Virginia Woolf? (1966),Drama,https://www.imdb.com/title/tt0061184/,https://www.themoviedb.org/movie/396/,4.142857142857143
1591,2133,Adventures in Babysitting (1987),Adventure|Comedy,https://www.imdb.com/title/tt0092513/,https://www.themoviedb.org/movie/14367/,3.325
1592,2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,https://www.imdb.com/title/tt0090305/,https://www.themoviedb.org/movie/11814/,3.1136363636363638
1593,2135,Doctor Dolittle (1967),Adventure|Children|Musical,https://www.imdb.com/title/tt0061584/,https://www.themoviedb.org/movie/16081/,3.772727272727273
1594,2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,https://www.imdb.com/title/tt0057372/,https://www.themoviedb.org/movie/18331/,2.4642857142857144
1595,2137,Charlotte's Web (1973),Animation|Children,https://www.imdb.com/title/tt0070016/,https://www.themoviedb.org/movie/15171/,3.5476190476190474
1596,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,https://www.imdb.com/title/tt0078480/,https://www.themoviedb.org/movie/11837/,4.05
1597,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,https://www.imdb.com/title/tt0084649/,https://www.themoviedb.org/movie/11704/,3.4761904761904763
1598,2140,"Dark Crystal, The (1982)",Adventure|Fantasy,https://www.imdb.com/title/tt0083791/,https://www.themoviedb.org/movie/11639/,3.5441176470588234
1599,2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,https://www.imdb.com/title/tt0090633/,https://www.themoviedb.org/movie/4978/,3.1666666666666665
1600,2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,https://www.imdb.com/title/tt0101329/,https://www.themoviedb.org/movie/10380/,2.7
1601,2143,Legend (1985),Adventure|Fantasy|Romance,https://www.imdb.com/title/tt0089469/,https://www.themoviedb.org/movie/11976/,3.076923076923077
1602,2144,Sixteen Candles (1984),Comedy|Romance,https://www.imdb.com/title/tt0088128/,https://www.themoviedb.org/movie/15144/,3.6020408163265305
1603,2145,Pretty in Pink (1986),Comedy|Drama|Romance,https://www.imdb.com/title/tt0091790/,https://www.themoviedb.org/movie/11522/,3.242424242424242
1604,2146,St. Elmo's Fire (1985),Drama|Romance,https://www.imdb.com/title/tt0090060/,https://www.themoviedb.org/movie/11557/,3.21875
1605,2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,https://www.imdb.com/title/tt0090848/,https://www.themoviedb.org/movie/13853/,2.6666666666666665
1606,2148,House (1986),Comedy|Fantasy|Horror,https://www.imdb.com/title/tt0091223/,https://www.themoviedb.org/movie/11415/,3.0555555555555554
1607,2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,https://www.imdb.com/title/tt0093220/,https://www.themoviedb.org/movie/37530/,1.75
1608,2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,https://www.imdb.com/title/tt0080801/,https://www.themoviedb.org/movie/8393/,3.892857142857143
1609,2151,"Gods Must Be Crazy II, The (1989)",Comedy,https://www.imdb.com/title/tt0097443/,https://www.themoviedb.org/movie/11937/,3.75
1610,2152,Air Bud: Golden Receiver (1998),Children|Comedy,https://www.imdb.com/title/tt0140796/,https://www.themoviedb.org/movie/21661/,2.0
1611,2153,"Avengers, The (1998)",Action|Adventure,https://www.imdb.com/title/tt0118661/,https://www.themoviedb.org/movie/9320/,2.3181818181818183
1612,2154,How Stella Got Her Groove Back (1998),Drama|Romance,https://www.imdb.com/title/tt0120703/,https://www.themoviedb.org/movie/33644/,1.75
1613,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,https://www.imdb.com/title/tt0120831/,https://www.themoviedb.org/movie/14662/,3.625
1614,2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0133413/,https://www.themoviedb.org/movie/125124/,4.0
1615,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,https://www.imdb.com/title/tt0099763/,https://www.themoviedb.org/movie/10692/,3.9285714285714284
1616,2160,Rosemary's Baby (1968),Drama|Horror|Thriller,https://www.imdb.com/title/tt0063522/,https://www.themoviedb.org/movie/805/,4.171875
1617,2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,https://www.imdb.com/title/tt0088323/,https://www.themoviedb.org/movie/34584/,3.5813953488372094
1618,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,https://www.imdb.com/title/tt0100240/,https://www.themoviedb.org/movie/34636/,2.5
1619,2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,https://www.imdb.com/title/tt0080391/,https://www.themoviedb.org/movie/2182/,2.2
1620,2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,https://www.imdb.com/title/tt0094077/,https://www.themoviedb.org/movie/28070/,1.0
1621,2165,Your Friends and Neighbors (1998),Comedy|Drama,https://www.imdb.com/title/tt0119517/,https://www.themoviedb.org/movie/77469/,3.5
1622,2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,https://www.imdb.com/title/tt0124595/,https://www.themoviedb.org/movie/10278/,2.5
1623,2167,Blade (1998),Action|Horror|Thriller,https://www.imdb.com/title/tt0120611/,https://www.themoviedb.org/movie/36647/,3.3620689655172415
1624,2169,Dead Man on Campus (1998),Comedy,https://www.imdb.com/title/tt0118301/,https://www.themoviedb.org/movie/14557/,2.2857142857142856
1625,2170,Wrongfully Accused (1998),Action|Comedy,https://www.imdb.com/title/tt0120901/,https://www.themoviedb.org/movie/9417/,2.4
1626,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,https://www.imdb.com/title/tt0119778/,https://www.themoviedb.org/movie/41469/,3.3125
1627,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,https://www.imdb.com/title/tt0120692/,https://www.themoviedb.org/movie/19381/,3.0
1628,2174,Beetlejuice (1988),Comedy|Fantasy,https://www.imdb.com/title/tt0094721/,https://www.themoviedb.org/movie/4011/,3.4725274725274726
1629,2175,Déjà Vu (1997),Drama|Romance,https://www.imdb.com/title/tt0119033/,https://www.themoviedb.org/movie/161795/,4.5
1630,2176,Rope (1948),Crime|Drama|Thriller,https://www.imdb.com/title/tt0040746/,https://www.themoviedb.org/movie/1580/,3.9
1631,2177,Family Plot (1976),Comedy|Thriller,https://www.imdb.com/title/tt0074512/,https://www.themoviedb.org/movie/5854/,3.1666666666666665
1632,2178,Frenzy (1972),Thriller,https://www.imdb.com/title/tt0068611/,https://www.themoviedb.org/movie/573/,3.5
1633,2179,Topaz (1969),Thriller,https://www.imdb.com/title/tt0065112/,https://www.themoviedb.org/movie/2370/,3.0
1634,2180,Torn Curtain (1966),Thriller,https://www.imdb.com/title/tt0061107/,https://www.themoviedb.org/movie/5780/,3.5
1635,2181,Marnie (1964),Drama|Mystery|Romance|Thriller,https://www.imdb.com/title/tt0058329/,https://www.themoviedb.org/movie/506/,3.625
1636,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,https://www.imdb.com/title/tt0051207/,https://www.themoviedb.org/movie/22527/,2.875
1637,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0049470/,https://www.themoviedb.org/movie/574/,3.5555555555555554
1638,2184,"Trouble with Harry, The (1955)",Comedy|Mystery,https://www.imdb.com/title/tt0048750/,https://www.themoviedb.org/movie/11219/,3.4166666666666665
1639,2185,I Confess (1953),Thriller,https://www.imdb.com/title/tt0045897/,https://www.themoviedb.org/movie/30159/,4.0
1640,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,https://www.imdb.com/title/tt0044079/,https://www.themoviedb.org/movie/845/,3.98
1641,2187,Stage Fright (1950),Mystery|Romance|Thriller,https://www.imdb.com/title/tt0042994/,https://www.themoviedb.org/movie/1978/,3.5
1642,2188,54 (1998),Drama,https://www.imdb.com/title/tt0120577/,https://www.themoviedb.org/movie/3682/,2.0
1643,2190,Why Do Fools Fall In Love? (1998),Drama,https://www.imdb.com/title/tt0123324/,https://www.themoviedb.org/movie/46702/,2.0
1644,2193,Willow (1988),Action|Adventure|Fantasy,https://www.imdb.com/title/tt0096446/,https://www.themoviedb.org/movie/847/,3.3375
1645,2194,"Untouchables, The (1987)",Action|Crime|Drama,https://www.imdb.com/title/tt0094226/,https://www.themoviedb.org/movie/117/,3.9384615384615387
1646,2195,Dirty Work (1998),Comedy,https://www.imdb.com/title/tt0120654/,https://www.themoviedb.org/movie/14577/,3.2142857142857144
1647,2196,Knock Off (1998),Action,https://www.imdb.com/title/tt0120724/,https://www.themoviedb.org/movie/37498/,5.0
1648,2201,"Paradine Case, The (1947)",Drama,https://www.imdb.com/title/tt0039694/,https://www.themoviedb.org/movie/31667/,3.5
1649,2202,Lifeboat (1944),Drama|War,https://www.imdb.com/title/tt0037017/,https://www.themoviedb.org/movie/13321/,4.357142857142857
1650,2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,https://www.imdb.com/title/tt0036342/,https://www.themoviedb.org/movie/21734/,4.142857142857143
1651,2204,Saboteur (1942),Mystery|Thriller,https://www.imdb.com/title/tt0035279/,https://www.themoviedb.org/movie/31997/,3.875
1652,2205,Mr. & Mrs. Smith (1941),Comedy|Romance,https://www.imdb.com/title/tt0033922/,https://www.themoviedb.org/movie/24197/,2.875
1653,2206,Suspicion (1941),Film-Noir|Mystery|Thriller,https://www.imdb.com/title/tt0034248/,https://www.themoviedb.org/movie/11462/,4.0
1654,2207,Jamaica Inn (1939),Drama,https://www.imdb.com/title/tt0031505/,https://www.themoviedb.org/movie/31995/,3.0
1655,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,https://www.imdb.com/title/tt0030341/,https://www.themoviedb.org/movie/940/,3.9166666666666665
1656,2210,Sabotage (1936),Thriller,https://www.imdb.com/title/tt0028212/,https://www.themoviedb.org/movie/12684/,3.25
1657,2211,Secret Agent (1936),Thriller,https://www.imdb.com/title/tt0028231/,https://www.themoviedb.org/movie/2761/,3.0
1658,2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,https://www.imdb.com/title/tt0025452/,https://www.themoviedb.org/movie/8208/,3.6666666666666665
1659,2226,"Ring, The (1927)",Drama,https://www.imdb.com/title/tt0018328/,https://www.themoviedb.org/movie/36056/,1.0
1660,2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,https://www.imdb.com/title/tt0017075/,https://www.themoviedb.org/movie/2760/,3.5
1661,2231,Rounders (1998),Drama,https://www.imdb.com/title/tt0128442/,https://www.themoviedb.org/movie/10220/,3.861111111111111
1662,2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,https://www.imdb.com/title/tt0123755/,https://www.themoviedb.org/movie/431/,3.425925925925926
1663,2236,Simon Birch (1998),Drama,https://www.imdb.com/title/tt0124879/,https://www.themoviedb.org/movie/22796/,3.0
1664,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,https://www.imdb.com/title/tt0073817/,https://www.themoviedb.org/movie/37916/,4.666666666666667
1665,2240,My Bodyguard (1980),Drama,https://www.imdb.com/title/tt0081207/,https://www.themoviedb.org/movie/21873/,3.857142857142857
1666,2241,Class (1983),Comedy,https://www.imdb.com/title/tt0085346/,https://www.themoviedb.org/movie/21500/,3.5
1667,2243,Broadcast News (1987),Comedy|Drama|Romance,https://www.imdb.com/title/tt0092699/,https://www.themoviedb.org/movie/12626/,3.4285714285714284
1668,2244,"Allnighter, The (1987)",Comedy|Romance,https://www.imdb.com/title/tt0092537/,https://www.themoviedb.org/movie/37818/,1.5
1669,2245,Working Girl (1988),Comedy|Drama|Romance,https://www.imdb.com/title/tt0096463/,https://www.themoviedb.org/movie/3525/,3.2045454545454546
1670,2247,Married to the Mob (1988),Comedy,https://www.imdb.com/title/tt0095593/,https://www.themoviedb.org/movie/2321/,3.0
1671,2248,Say Anything... (1989),Comedy|Drama|Romance,https://www.imdb.com/title/tt0098258/,https://www.themoviedb.org/movie/2028/,3.923076923076923
1672,2249,My Blue Heaven (1990),Comedy,https://www.imdb.com/title/tt0100212/,https://www.themoviedb.org/movie/16384/,3.1818181818181817
1673,2252,Hero (1992),Comedy|Drama,https://www.imdb.com/title/tt0104412/,https://www.themoviedb.org/movie/10699/,2.5
1674,2253,Toys (1992),Comedy|Fantasy,https://www.imdb.com/title/tt0105629/,https://www.themoviedb.org/movie/11597/,2.375
1675,2255,Young Doctors in Love (1982),Comedy,https://www.imdb.com/title/tt0084938/,https://www.themoviedb.org/movie/47947/,1.5
1676,2256,Parasite (1982),Horror|Sci-Fi,https://www.imdb.com/title/tt0084472/,https://www.themoviedb.org/movie/48311/,2.5
1677,2257,No Small Affair (1984),Comedy|Romance,https://www.imdb.com/title/tt0087810/,https://www.themoviedb.org/movie/44772/,4.0
1678,2259,Blame It on Rio (1984),Comedy|Romance,https://www.imdb.com/title/tt0086973/,https://www.themoviedb.org/movie/14347/,3.1875
1679,2260,Wisdom (1986),Crime|Drama,https://www.imdb.com/title/tt0092225/,https://www.themoviedb.org/movie/41090/,2.5
1680,2261,One Crazy Summer (1986),Comedy,https://www.imdb.com/title/tt0091680/,https://www.themoviedb.org/movie/18282/,3.0
1681,2262,About Last Night... (1986),Comedy|Drama|Romance,https://www.imdb.com/title/tt0090583/,https://www.themoviedb.org/movie/18169/,3.0
1682,2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,https://www.imdb.com/title/tt0096073/,https://www.themoviedb.org/movie/11082/,2.8
1683,2264,We're No Angels (1989),Comedy|Crime,https://www.imdb.com/title/tt0098625/,https://www.themoviedb.org/movie/5971/,2.75
1684,2265,Nothing But Trouble (1991),Adventure|Comedy,https://www.imdb.com/title/tt0102558/,https://www.themoviedb.org/movie/11933/,2.375
1685,2266,"Butcher's Wife, The (1991)",Comedy|Romance,https://www.imdb.com/title/tt0101523/,https://www.themoviedb.org/movie/20096/,3.1
1686,2267,Mortal Thoughts (1991),Mystery|Thriller,https://www.imdb.com/title/tt0102469/,https://www.themoviedb.org/movie/30815/,2.5
1687,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,https://www.imdb.com/title/tt0104257/,https://www.themoviedb.org/movie/881/,3.789473684210526
1688,2269,Indecent Proposal (1993),Drama|Romance,https://www.imdb.com/title/tt0107211/,https://www.themoviedb.org/movie/4478/,3.0
1689,2271,Permanent Midnight (1998),Drama,https://www.imdb.com/title/tt0120788/,https://www.themoviedb.org/movie/22318/,3.0
1690,2272,One True Thing (1998),Drama,https://www.imdb.com/title/tt0120776/,https://www.themoviedb.org/movie/53113/,2.75
1691,2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,https://www.imdb.com/title/tt0120812/,https://www.themoviedb.org/movie/2109/,3.261904761904762
1692,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0118736/,https://www.themoviedb.org/movie/24746/,3.6
1693,2278,Ronin (1998),Action|Crime|Thriller,https://www.imdb.com/title/tt0122690/,https://www.themoviedb.org/movie/8195/,3.5232558139534884
1694,2279,Urban Legend (1998),Horror|Thriller,https://www.imdb.com/title/tt0146336/,https://www.themoviedb.org/movie/9877/,2.4
1695,2280,Clay Pigeons (1998),Crime,https://www.imdb.com/title/tt0118863/,https://www.themoviedb.org/movie/26618/,3.0
1696,2281,Monument Ave. (1998),Action|Crime|Drama,https://www.imdb.com/title/tt0119802/,https://www.themoviedb.org/movie/21132/,2.5
1697,2282,Pecker (1998),Comedy|Drama,https://www.imdb.com/title/tt0126604/,https://www.themoviedb.org/movie/11855/,3.4166666666666665
1698,2283,"Sheltering Sky, The (1990)",Drama,https://www.imdb.com/title/tt0100594/,https://www.themoviedb.org/movie/24016/,3.5
1699,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,https://www.imdb.com/title/tt0080731/,https://www.themoviedb.org/movie/3486/,2.0
1700,2287,Them! (1954),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0047573/,https://www.themoviedb.org/movie/11071/,3.8
1701,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0084787/,https://www.themoviedb.org/movie/1091/,3.933333333333333
1702,2289,"Player, The (1992)",Comedy|Crime|Drama,https://www.imdb.com/title/tt0105151/,https://www.themoviedb.org/movie/10403/,3.9473684210526314
1703,2290,Stardust Memories (1980),Comedy|Drama,https://www.imdb.com/title/tt0081554/,https://www.themoviedb.org/movie/11337/,3.6
1704,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,https://www.imdb.com/title/tt0099487/,https://www.themoviedb.org/movie/162/,3.7
1705,2292,Overnight Delivery (1998),Comedy|Romance,https://www.imdb.com/title/tt0117276/,https://www.themoviedb.org/movie/25723/,2.5
1706,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,https://www.imdb.com/title/tt0120587/,https://www.themoviedb.org/movie/8916/,3.2444444444444445
1707,2295,"Impostors, The (1998)",Comedy,https://www.imdb.com/title/tt0120823/,https://www.themoviedb.org/movie/28134/,4.5
1708,2296,"Night at the Roxbury, A (1998)",Comedy,https://www.imdb.com/title/tt0120770/,https://www.themoviedb.org/movie/9429/,2.1
1709,2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,https://www.imdb.com/title/tt0120889/,https://www.themoviedb.org/movie/12159/,3.642857142857143
1710,2298,Strangeland (1998),Thriller,https://www.imdb.com/title/tt0124102/,https://www.themoviedb.org/movie/27791/,4.0
1711,2300,"Producers, The (1968)",Comedy,https://www.imdb.com/title/tt0063462/,https://www.themoviedb.org/movie/30197/,3.9696969696969697
1712,2301,History of the World: Part I (1981),Comedy|Musical,https://www.imdb.com/title/tt0082517/,https://www.themoviedb.org/movie/10156/,3.625
